msa_code,msa_title,year,strategic_sector,sector_employment,msa_total_employment,strategic_employment_share
C2338,"Fremont, OH MicroSA",2024,Pharmaceuticals,0.0,49872.0,0.0
C1798,"Columbus, GA-AL MSA",2024,Pharmaceuticals,126.0,231367.0,5.445893321000834E-4
C3174,"Manhattan, KS MSA",2024,Energy,148.0,105871.0,0.0013979276666887062
C4242,"Scottsbluff, NE MicroSA",2024,Energy,312.0,32199.0,0.009689741917450853
C3270,"McPherson, KS MicroSA",2024,Energy,272.0,32826.0,0.008286114665204411
C2154,"Escanaba, MI MicroSA",2024,Energy,51.0,27696.0,0.001841421143847487
C2902,"Kokomo, IN MSA",2024,Energy,127.0,71515.0,0.0017758512200237713
C1522,"Brownwood, TX MicroSA",2024,Energy,78.0,31699.0,0.0024606454462285875
C4246,"Scottsboro, AL MicroSA",2024,Pharmaceuticals,0.0,30890.0,0.0
C3754,"Paris, TN MicroSA",2024,Semiconductors,0.0,23544.0,0.0
C4298,"Seymour, IN MicroSA",2024,Energy,124.0,45265.0,0.002739423395559483
C3330,"Milledgeville, GA MicroSA",2024,Energy,48.0,32338.0,0.0014843218504545736
C2074,"Eau Claire, WI MSA",2024,Energy,242.0,170743.0,0.0014173348248537276
C2882,"Kinston, NC MicroSA",2024,Semiconductors,0.0,58166.0,0.0
C1478,"Brenham, TX MicroSA",2024,Pharmaceuticals,0.0,30148.0,0.0
C2178,"Evansville, IN MSA",2024,Pharmaceuticals,5729.0,268392.0,0.02134564368535575
C1370,"Big Spring, TX MicroSA",2024,Energy,1320.0,25570.0,0.05162299569808369
C1882,"Crawfordsville, IN MicroSA",2024,Energy,52.0,31310.0,0.001660811242414564
C4630,"Twin Falls, ID MSA",2024,Pharmaceuticals,89.0,107975.0,8.242648761287335E-4
C3028,"Lewisburg, TN MicroSA",2024,Semiconductors,0.0,19157.0,0.0
C2930,"LaGrange, GA-AL MicroSA",2024,Energy,95.0,102346.0,9.282238680554198E-4
C3684,"Ottawa, KS MicroSA",2024,Semiconductors,0.0,20169.0,0.0
C4434,"Statesboro, GA MicroSA",2024,Energy,69.0,65602.0,0.0010517972013048382
C1198,"Athens, TX MicroSA",2024,Pharmaceuticals,0.0,39068.0,0.0
C2760,"Jefferson, GA MicroSA",2024,Energy,0.0,91623.0,0.0
C4922,"Wisconsin Rapids-Marshfield, WI MicroSA",2024,Energy,193.0,72366.0,0.002666998314125418
C1986,"Dickinson, ND MicroSA",2024,Semiconductors,0.0,44545.0,0.0
C2666,"Huntsville, TX MicroSA",2024,Pharmaceuticals,0.0,52629.0,0.0
C2102,"Elizabeth City, NC MicroSA",2024,Semiconductors,909.0,32052.0,0.028360164732309998
C1482,"Brevard, NC MicroSA",2024,Semiconductors,0.0,19508.0,0.0
C3158,"Madisonville, KY MicroSA",2024,Semiconductors,0.0,35010.0,0.0
C4106,"St. Cloud, MN MSA",2024,Semiconductors,0.0,209272.0,0.0
C2366,"Galesburg, IL MicroSA",2024,Energy,0.0,31301.0,0.0
C3122,"Ludington, MI MicroSA",2024,Pharmaceuticals,0.0,20372.0,0.0
C2460,"Greencastle, IN MicroSA",2024,Energy,102.0,24684.0,0.004132231404958678
C2494,"Greenwood, SC MicroSA",2024,Semiconductors,0.0,66903.0,0.0
C2258,"Forest City, NC MicroSA",2024,Energy,119.0,35988.0,0.003306657774813827
C2966,"Laramie, WY MicroSA",2024,Pharmaceuticals,0.0,28568.0,0.0
C2146,"Enterprise, AL MicroSA",2024,Energy,66.0,34731.0,0.001900319599205321
C3694,"Owatonna, MN MicroSA",2024,Semiconductors,0.0,37912.0,0.0
C1874,"Coshocton, OH MicroSA",2024,Pharmaceuticals,0.0,19652.0,0.0
C3194,"Marinette, WI-MI MicroSA",2024,Energy,44.0,49496.0,8.889607240989171E-4
C3822,"Pine Bluff, AR MicroSA",2024,Semiconductors,0.0,52557.0,0.0
C4922,"Wisconsin Rapids-Marshfield, WI MicroSA",2024,Pharmaceuticals,0.0,72366.0,0.0
C2190,"Fairmont, WV MicroSA",2024,Energy,1510.0,35234.0,0.04285633195209173
C4322,"Shelton, WA MicroSA",2024,Pharmaceuticals,0.0,29680.0,0.0
C3658,"Oneonta, NY MicroSA",2024,Energy,146.0,44394.0,0.0032887327116276972
C1666,"Charleston-Mattoon, IL MicroSA",2024,Pharmaceuticals,0.0,44119.0,0.0
C4350,"Silver City, NM MicroSA",2024,Pharmaceuticals,0.0,18879.0,0.0
C3228,"Martin, TN MicroSA",2024,Energy,324.0,21346.0,0.015178487772884849
C4046,"Rockingham, NC MicroSA",2024,Pharmaceuticals,125.0,28072.0,0.00445283556568823
C1164,"Arecibo, PR MSA",2024,Pharmaceuticals,0.0,81135.0,0.0
C1646,"Centralia, IL MicroSA",2024,Energy,29.0,24818.0,0.0011685067289870256
C1986,"Dickinson, ND MicroSA",2024,Pharmaceuticals,0.0,44545.0,0.0
C1038,"Aguadilla, PR MSA",2024,Pharmaceuticals,0.0,106205.0,0.0
C4106,"St. Cloud, MN MSA",2024,Pharmaceuticals,0.0,209272.0,0.0
C2520,"Hailey, ID MicroSA",2024,Semiconductors,0.0,32918.0,0.0
C3134,"Lynchburg, VA MSA",2024,Pharmaceuticals,550.0,193082.0,0.002848530676085808
C2634,"Houghton, MI MicroSA",2024,Pharmaceuticals,22.0,22020.0,9.990917347865577E-4
C4926,"Woodward, OK MicroSA",2024,Energy,549.0,16046.0,0.03421413436370435
C4076,"Ruidoso, NM MicroSA",2024,Semiconductors,0.0,13565.0,0.0
C2006,"Douglas, GA MicroSA",2024,Energy,67.0,40024.0,0.001673995602638417
C1306,"Bay City, TX MicroSA",2024,Pharmaceuticals,0.0,22419.0,0.0
C3870,"Pontiac, IL MicroSA",2024,Energy,135.0,24951.0,0.0054106047853793434
C3866,"Ponce, PR MSA",2024,Pharmaceuticals,0.0,138284.0,0.0
C3050,"Lexington Park, MD MSA",2024,Semiconductors,16.0,139025.0,1.1508721452976084E-4
C3391,"Monticello, NY MicroSA",2024,Energy,160.0,60785.0,0.002632228345808999
C2066,"Easton, MD MicroSA",2024,Pharmaceuticals,60.0,36440.0,0.001646542261251372
C1926,"Danville, VA MicroSA",2024,Pharmaceuticals,136.0,75382.0,0.001804144225411902
C2102,"Elizabeth City, NC MicroSA",2024,Energy,64.0,32052.0,0.001996755272681892
C3712,"Ozark, AL MicroSA",2024,Semiconductors,0.0,36520.0,0.0
C2886,"Kirksville, MO MicroSA",2024,Energy,168.0,20934.0,0.008025222126683863
C2198,"Fallon, NV MicroSA",2024,Semiconductors,0.0,17674.0,0.0
C2074,"Eau Claire, WI MSA",2024,Semiconductors,1103.0,170743.0,0.0064600012884862045
C3996,"Rice Lake, WI MicroSA",2024,Semiconductors,0.0,43037.0,0.0
C2742,"Jamestown, ND MicroSA",2024,Energy,148.0,22153.0,0.006680810725409651
C3470,"Muscatine, IA MicroSA",2024,Pharmaceuticals,679.0,42468.0,0.015988508995008005
C2014,"Dublin, GA MicroSA",2024,Energy,0.0,42141.0,0.0
C3206,"Marion-Herrin, IL MicroSA",2024,Pharmaceuticals,0.0,56929.0,0.0
C1981,"Detroit Lakes, MN MicroSA",2024,Energy,0.0,30240.0,0.0
C3038,"Lewistown, PA MicroSA",2024,Semiconductors,0.0,33958.0,0.0
C1398,"Blacksburg-Christiansburg-Radford, VA MSA",2024,Semiconductors,53.0,147542.0,3.592197475972943E-4
C4426,"Starkville, MS MicroSA",2024,Pharmaceuticals,0.0,44930.0,0.0
C4882,"Willmar, MN MicroSA",2024,Pharmaceuticals,115.0,46346.0,0.0024813360376300005
C1142,"Angola, IN MicroSA",2024,Semiconductors,0.0,32512.0,0.0
C2598,"Hinesville, GA MSA",2024,Energy,230.0,42440.0,0.005419415645617342
C3430,"Mountain Home, ID MicroSA",2024,Energy,75.0,15062.0,0.004979418403930421
C2252,"Florence-Muscle Shoals, AL MSA",2024,Energy,1122.0,110679.0,0.010137424443661398
C2122,"Elko, NV MicroSA",2024,Pharmaceuticals,0.0,53310.0,0.0
C2762,"Jefferson City, MO MSA",2024,Energy,1116.0,155225.0,0.007189563536801417
C3754,"Paris, TN MicroSA",2024,Energy,468.0,23544.0,0.019877675840978593
C4882,"Willmar, MN MicroSA",2024,Energy,172.0,46346.0,0.0037112156388900874
C1414,"Bluefield, WV-VA MicroSA",2024,Semiconductors,126.0,66054.0,0.0019075302025615406
C4376,"Sonora, CA MicroSA",2024,Pharmaceuticals,0.0,36441.0,0.0
C3978,"Red Bluff, CA MicroSA",2024,Pharmaceuticals,0.0,39480.0,0.0
C2090,"El Campo, TX MicroSA",2024,Energy,284.0,32817.0,0.00865405125392327
C3270,"McPherson, KS MicroSA",2024,Pharmaceuticals,0.0,32826.0,0.0
C2402,"Glens Falls, NY MSA",2024,Energy,0.0,103588.0,0.0
C3015,"Lebanon-Claremont, NH-VT MicroSA",2024,Energy,803.0,198481.0,0.0040457272988346496
C4278,"Selinsgrove, PA MicroSA",2024,Pharmaceuticals,0.0,31033.0,0.0
C4358,"Sioux City, IA-NE-SD MSA",2024,Energy,44.0,149278.0,2.947520733128793E-4
C4082,"Ruston, LA MicroSA",2024,Energy,85.0,37197.0,0.0022851305212785978
C4854,"Wheeling, WV-OH MSA",2024,Semiconductors,0.0,116523.0,0.0
C2090,"El Campo, TX MicroSA",2024,Pharmaceuticals,116.0,32817.0,0.0035347533290672516
C1606,"Carbondale, IL MicroSA",2024,Energy,0.0,42116.0,0.0
C3634,"Oil City, PA MicroSA",2024,Semiconductors,0.0,32465.0,0.0
C2774,"Johnson City, TN MSA",2024,Pharmaceuticals,1384.0,161628.0,0.00856287276956963
C3028,"Lewisburg, TN MicroSA",2024,Energy,452.0,19157.0,0.02359450853473926
C1198,"Athens, TX MicroSA",2024,Energy,664.0,39068.0,0.016996006962219718
C3726,"Palatka, FL MicroSA",2024,Energy,332.0,34639.0,0.00958457230289558
C3862,"Ponca City, OK MicroSA",2024,Pharmaceuticals,0.0,34361.0,0.0
C4358,"Sioux City, IA-NE-SD MSA",2024,Pharmaceuticals,402.0,149278.0,0.002692962124358579
C1286,"Batavia, NY MicroSA",2024,Pharmaceuticals,0.0,45998.0,0.0
C2122,"Elko, NV MicroSA",2024,Energy,244.0,53310.0,0.004577002438566873
C1510,"Brookings, SD MicroSA",2024,Semiconductors,0.0,34185.0,0.0
C2562,"Hattiesburg, MS MSA",2024,Energy,1185.0,123235.0,0.009615774739319186
C3338,"Minden, LA MicroSA",2024,Energy,9.0,22108.0,4.0709245521982994E-4
C1122,"Amsterdam, NY MicroSA",2024,Pharmaceuticals,0.0,38299.0,0.0
C1076,"Alexander City, AL MicroSA",2024,Energy,104.0,26091.0,0.003986048829098156
C4306,"Shawnee, OK MicroSA",2024,Energy,162.0,45801.0,0.0035370406759677735
C4534,"Taos, NM MicroSA",2024,Semiconductors,0.0,22150.0,0.0
C3470,"Muscatine, IA MicroSA",2024,Energy,172.0,42468.0,0.004050108316850334
C4298,"Seymour, IN MicroSA",2024,Pharmaceuticals,549.0,45265.0,0.012128576162598034
C3822,"Pine Bluff, AR MicroSA",2024,Energy,618.0,52557.0,0.011758662024088132
C2658,"Huntington-Ashland, WV-KY-OH MSA",2024,Semiconductors,0.0,276497.0,0.0
C1318,"Beaver Dam, WI MicroSA",2024,Energy,0.0,68346.0,0.0
C2398,"Glasgow, KY MicroSA",2024,Semiconductors,0.0,35175.0,0.0
C4322,"Shelton, WA MicroSA",2024,Energy,92.0,29680.0,0.0030997304582210243
C3198,"Marion, IN MicroSA",2024,Pharmaceuticals,129.0,54665.0,0.002359828043537913
C2034,"Duncan, OK MicroSA",2024,Energy,166.0,30116.0,0.005512020188604064
C1998,"Dodge City, KS MicroSA",2024,Pharmaceuticals,111.0,36294.0,0.003058356753182344
C2470,"Greensburg, IN MicroSA",2024,Energy,65.0,27681.0,0.002348181062822875
C3322,"Midland, MI MSA",2024,Semiconductors,0.0,76576.0,0.0
C1342,"Bemidji, MN MicroSA",2024,Semiconductors,0.0,41492.0,0.0
C2654,"Huntington, IN MicroSA",2024,Pharmaceuticals,347.0,27263.0,0.012727872941349081
C2854,"Ketchikan, AK MicroSA",2024,Pharmaceuticals,0.0,14554.0,0.0
C1182,"Astoria, OR MicroSA",2024,Pharmaceuticals,0.0,38574.0,0.0
C3758,"Paris, TX MicroSA",2024,Semiconductors,0.0,50035.0,0.0
C2324,"Fredericksburg, TX MicroSA",2024,Pharmaceuticals,0.0,24952.0,0.0
C1754,"Clinton, IA MicroSA",2024,Semiconductors,0.0,38546.0,0.0
C2054,"Dyersburg, TN MicroSA",2024,Energy,176.0,33716.0,0.005220073555581919
C3780,"Pella, IA MicroSA",2024,Pharmaceuticals,0.0,39360.0,0.0
C1182,"Astoria, OR MicroSA",2024,Semiconductors,0.0,38574.0,0.0
C3082,"Lock Haven, PA MicroSA",2024,Pharmaceuticals,0.0,25260.0,0.0
C2174,"Evanston, WY-UT MicroSA",2024,Energy,235.0,18842.0,0.012472136715847574
C2126,"Ellensburg, WA MicroSA",2024,Pharmaceuticals,0.0,33551.0,0.0
C4846,"West Plains, MO MicroSA",2024,Energy,196.0,30723.0,0.006379585326953748
C4062,"Rolla, MO MicroSA",2024,Energy,410.0,38450.0,0.010663198959687906
C1958,"Defiance, OH MicroSA",2024,Pharmaceuticals,42.0,31035.0,0.0013533107781536974
C3634,"Oil City, PA MicroSA",2024,Energy,374.0,32465.0,0.01152009856768828
C1252,"Baker City, OR MicroSA",2024,Energy,120.0,11188.0,0.010725777618877368
C2402,"Glens Falls, NY MSA",2024,Semiconductors,0.0,103588.0,0.0
C3158,"Madisonville, KY MicroSA",2024,Pharmaceuticals,75.0,35010.0,0.0021422450728363325
C3006,"Lebanon, MO MicroSA",2024,Pharmaceuticals,0.0,27153.0,0.0
C3266,"McMinnville, TN MicroSA",2024,Pharmaceuticals,28.0,26075.0,0.0010738255033557046
C1246,"Bainbridge, GA MicroSA",2024,Pharmaceuticals,0.0,17365.0,0.0
C2334,"Fremont, NE MicroSA",2024,Semiconductors,0.0,37156.0,0.0
C2558,"Hastings, NE MicroSA",2024,Pharmaceuticals,208.0,37994.0,0.0054745486129388855
C3306,"Miami, OK MicroSA",2024,Pharmaceuticals,0.0,25868.0,0.0
C3870,"Pontiac, IL MicroSA",2024,Semiconductors,0.0,24951.0,0.0
C1048,"Alamosa, CO MicroSA",2024,Semiconductors,0.0,21525.0,0.0
C1094,"Alma, MI MicroSA",2024,Energy,0.0,24719.0,0.0
C2520,"Hailey, ID MicroSA",2024,Energy,131.0,32918.0,0.003979585637037487
C1198,"Athens, TX MicroSA",2024,Semiconductors,0.0,39068.0,0.0
C4782,"Washington, NC MicroSA",2024,Energy,0.0,31695.0,0.0
C3594,"Norwalk, OH MicroSA",2024,Semiconductors,0.0,42828.0,0.0
C3996,"Rice Lake, WI MicroSA",2024,Energy,0.0,43037.0,0.0
C2754,"Jasper, IN MicroSA",2024,Semiconductors,0.0,55966.0,0.0
C2718,"Jackson, TN MSA",2024,Semiconductors,0.0,167745.0,0.0
C1098,"Alpena, MI MicroSA",2024,Semiconductors,0.0,24383.0,0.0
C4562,"Thomasville, GA MicroSA",2024,Energy,0.0,53703.0,0.0
C1981,"Detroit Lakes, MN MicroSA",2024,Semiconductors,0.0,30240.0,0.0
C4478,"Sturgis, MI MicroSA",2024,Semiconductors,0.0,42196.0,0.0
C1438,"Boone, NC MicroSA",2024,Energy,0.0,50212.0,0.0
C3322,"Midland, MI MSA",2024,Energy,0.0,76576.0,0.0
C1142,"Angola, IN MicroSA",2024,Energy,116.0,32512.0,0.003567913385826772
C1214,"Auburn, IN MicroSA",2024,Semiconductors,0.0,44402.0,0.0
C1750,"Clewiston, FL MicroSA",2024,Pharmaceuticals,22.0,28764.0,7.648449450702267E-4
C1278,"Bartlesville, OK MicroSA",2024,Energy,220.0,37918.0,0.005801993776043041
C2622,"Hood River, OR MicroSA",2024,Energy,77.0,27629.0,0.002786926779832784
C1542,"Burley, ID MicroSA",2024,Energy,499.0,43466.0,0.011480237426954401
C2530,"Hannibal, MO MicroSA",2024,Energy,424.0,33005.0,0.012846538403272231
C4030,"Rochelle, IL MicroSA",2024,Pharmaceuticals,0.0,29869.0,0.0
C2702,"Iron Mountain, MI-WI MicroSA",2024,Pharmaceuticals,0.0,29253.0,0.0
C3018,"Le Mars, IA MicroSA",2024,Energy,201.0,23452.0,0.008570697595087839
C2226,"Fergus Falls, MN MicroSA",2024,Semiconductors,145.0,45820.0,0.0031645569620253164
C2494,"Greenwood, SC MicroSA",2024,Energy,163.0,66903.0,0.002436363092835897
C4910,"Winona, MN MicroSA",2024,Pharmaceuticals,916.0,48044.0,0.01906585629839314
C1566,"Calhoun, GA MicroSA",2024,Energy,0.0,49798.0,0.0
C1954,"Decatur, IN MicroSA",2024,Semiconductors,0.0,25864.0,0.0
C2198,"Fallon, NV MicroSA",2024,Energy,270.0,17674.0,0.015276677605522235
C3996,"Rice Lake, WI MicroSA",2024,Pharmaceuticals,0.0,43037.0,0.0
C3662,"Ontario, OR-ID MicroSA",2024,Pharmaceuticals,0.0,41218.0,0.0
C4822,"Weatherford, OK MicroSA",2024,Energy,547.0,29151.0,0.01876436485883846
C3018,"Le Mars, IA MicroSA",2024,Pharmaceuticals,0.0,23452.0,0.0
C3712,"Ozark, AL MicroSA",2024,Pharmaceuticals,82.0,36520.0,0.0022453450164293537
C2098,"El Dorado, AR MicroSA",2024,Pharmaceuticals,683.0,32898.0,0.02076114049486291
C4662,"Uvalde, TX MicroSA",2024,Energy,271.0,19462.0,0.013924570958791491
C1842,"Corinth, MS MicroSA",2024,Energy,414.0,26543.0,0.015597332630071958
C1646,"Centralia, IL MicroSA",2024,Semiconductors,0.0,24818.0,0.0
C3904,"Port Townsend, WA MicroSA",2024,Semiconductors,0.0,18214.0,0.0
C2572,"Heber, UT MicroSA",2024,Energy,810.0,87855.0,0.009219737066757727
C2350,"Gaffney, SC MicroSA",2024,Pharmaceuticals,0.0,36128.0,0.0
C4734,"Wabash, IN MicroSA",2024,Semiconductors,0.0,24789.0,0.0
C2362,"Gainesville, TX MicroSA",2024,Pharmaceuticals,0.0,33070.0,0.0
C4346,"Sikeston, MO MicroSA",2024,Energy,472.0,38506.0,0.012257829948579442
C4792,"Washington Court House, OH MicroSA",2024,Pharmaceuticals,0.0,22832.0,0.0
C257A,"Henderson, KY MicroSA",2024,Semiconductors,0.0,42762.0,0.0
C2654,"Huntington, IN MicroSA",2024,Semiconductors,0.0,27263.0,0.0
C4278,"Selinsgrove, PA MicroSA",2024,Energy,68.0,31033.0,0.002191215802532788
C4778,"Washington, IN MicroSA",2024,Semiconductors,0.0,26506.0,0.0
C1114,"Americus, GA MicroSA",2024,Pharmaceuticals,0.0,22109.0,0.0
C4442,"Staunton-Stuarts Draft, VA MSA",2024,Semiconductors,0.0,101713.0,0.0
C2868,"Kingsland, GA MicroSA",2024,Energy,0.0,31766.0,0.0
C1048,"Alamosa, CO MicroSA",2024,Pharmaceuticals,0.0,21525.0,0.0
C3998,"Richmond, IN MicroSA",2024,Semiconductors,0.0,59472.0,0.0
C1558,"Butte-Silver Bow, MT MicroSA",2024,Energy,0.0,33014.0,0.0
C1862,"Corsicana, TX MicroSA",2024,Energy,143.0,32923.0,0.004343468092215168
C1322,"Beckley, WV MSA",2024,Energy,767.0,85173.0,0.009005201178777312
C1866,"Cortland, NY MicroSA",2024,Pharmaceuticals,0.0,33823.0,0.0
C1866,"Cortland, NY MicroSA",2024,Semiconductors,0.0,33823.0,0.0
C2878,"Kingsville, TX MicroSA",2024,Semiconductors,0.0,23852.0,0.0
C3391,"Monticello, NY MicroSA",2024,Semiconductors,0.0,60785.0,0.0
C3466,"Murray, KY MicroSA",2024,Energy,163.0,31141.0,0.005234257088725475
C3850,"Plymouth, IN MicroSA",2024,Energy,109.0,39099.0,0.002787795084273255
C1202,"Athens-Clarke County, GA MSA",2024,Pharmaceuticals,1196.0,190063.0,0.00629265033173211
C2190,"Fairmont, WV MicroSA",2024,Pharmaceuticals,0.0,35234.0,0.0
C1754,"Clinton, IA MicroSA",2024,Energy,57.0,38546.0,0.0014787526591604836
C2146,"Enterprise, AL MicroSA",2024,Pharmaceuticals,0.0,34731.0,0.0
C1322,"Beckley, WV MSA",2024,Pharmaceuticals,0.0,85173.0,0.0
C2378,"Garden City, KS MicroSA",2024,Pharmaceuticals,283.0,40992.0,0.006903786104605777
C3158,"Madisonville, KY MicroSA",2024,Energy,228.0,35010.0,0.006512425021422451
C3722,"Pahrump, NV MicroSA",2024,Pharmaceuticals,0.0,27528.0,0.0
C2433,"Grand Rapids, MN MicroSA",2024,Energy,801.0,33216.0,0.024114884393063585
C1334,"Bellefontaine, OH MicroSA",2024,Pharmaceuticals,0.0,38724.0,0.0
C1466,"Brainerd, MN MicroSA",2024,Semiconductors,38.0,83429.0,4.554771122751082E-4
C3902,"Portsmouth, OH MicroSA",2024,Energy,211.0,50296.0,0.004195164625417528
C2014,"Dublin, GA MicroSA",2024,Pharmaceuticals,0.0,42141.0,0.0
C2402,"Glens Falls, NY MSA",2024,Pharmaceuticals,22.0,103588.0,2.123798123334749E-4
C4794,"Waterloo-Cedar Falls, IA MSA",2024,Pharmaceuticals,0.0,169437.0,0.0
C2482,"Greenville, OH MicroSA",2024,Pharmaceuticals,0.0,36787.0,0.0
C1558,"Butte-Silver Bow, MT MicroSA",2024,Semiconductors,0.0,33014.0,0.0
C3098,"Longview, TX MSA",2024,Semiconductors,482.0,234547.0,0.0020550252188260773
C2598,"Hinesville, GA MSA",2024,Semiconductors,0.0,42440.0,0.0
C1534,"Bucyrus, OH MicroSA",2024,Energy,188.0,25469.0,0.0073815226353606345
C4830,"Wenatchee-East Wenatchee, WA MSA",2024,Semiconductors,0.0,115014.0,0.0
C4550,"Texarkana, TX-AR MSA",2024,Energy,215.0,115226.0,0.0018658983215593702
C3186,"Mankato, MN MSA",2024,Semiconductors,1344.0,111729.0,0.012029106140751282
C4146,"Salina, KS MicroSA",2024,Semiconductors,0.0,63070.0,0.0
C2760,"Jefferson, GA MicroSA",2024,Semiconductors,0.0,91623.0,0.0
C2882,"Kinston, NC MicroSA",2024,Energy,124.0,58166.0,0.0021318295911700994
C2054,"Dyersburg, TN MicroSA",2024,Pharmaceuticals,0.0,33716.0,0.0
C2947,"Lake of the Woods, VA MicroSA",2024,Pharmaceuticals,0.0,19188.0,0.0
C4878,"Williston, ND MicroSA",2024,Semiconductors,0.0,54250.0,0.0
C2482,"Greenville, OH MicroSA",2024,Energy,128.0,36787.0,0.003479490037241417
C4534,"Taos, NM MicroSA",2024,Energy,239.0,22150.0,0.010790067720090293
C4782,"Washington, NC MicroSA",2024,Pharmaceuticals,0.0,31695.0,0.0
C3230,"Martinsville, VA MicroSA",2024,Energy,248.0,49938.0,0.004966158035964596
C4570,"Tifton, GA MicroSA",2024,Energy,130.0,47875.0,0.0027154046997389034
C4478,"Sturgis, MI MicroSA",2024,Energy,0.0,42196.0,0.0
C3502,"Natchez, MS-LA MicroSA",2024,Pharmaceuticals,0.0,32669.0,0.0
C2338,"Fremont, OH MicroSA",2024,Energy,275.0,49872.0,0.0055141161373115175
C3818,"Pierre, SD MicroSA",2024,Energy,0.0,24389.0,0.0
C4026,"Roanoke Rapids, NC MicroSA",2024,Semiconductors,0.0,40030.0,0.0
C1638,"Celina, OH MicroSA",2024,Energy,105.0,41162.0,0.0025508964578980615
C1574,"Cambridge, OH MicroSA",2024,Energy,1392.0,29197.0,0.04767613110936055
C1976,"DeRidder, LA MicroSA",2024,Pharmaceuticals,0.0,18125.0,0.0
C3302,"Mexico, MO MicroSA",2024,Energy,128.0,16148.0,0.007926678226405746
C2066,"Easton, MD MicroSA",2024,Semiconductors,0.0,36440.0,0.0
C2572,"Heber, UT MicroSA",2024,Pharmaceuticals,17.0,87855.0,1.9350065448750782E-4
C4970,"Yuba City, CA MSA",2024,Semiconductors,54.0,107671.0,5.015278022865953E-4
C3826,"Pittsburg, KS MicroSA",2024,Pharmaceuticals,0.0,34707.0,0.0
C3712,"Ozark, AL MicroSA",2024,Energy,197.0,36520.0,0.005394304490690033
C2938,"Lake City, FL MicroSA",2024,Energy,0.0,49288.0,0.0
C4274,"Sedalia, MO MicroSA",2024,Semiconductors,0.0,38912.0,0.0
C1122,"Amsterdam, NY MicroSA",2024,Semiconductors,0.0,38299.0,0.0
C1398,"Blacksburg-Christiansburg-Radford, VA MSA",2024,Pharmaceuticals,0.0,147542.0,0.0
C3050,"Lexington Park, MD MSA",2024,Pharmaceuticals,0.0,139025.0,0.0
C2902,"Kokomo, IN MSA",2024,Semiconductors,58.0,71515.0,8.110186674124309E-4
C1214,"Auburn, IN MicroSA",2024,Energy,20.0,44402.0,4.504301608035674E-4
C1418,"Blytheville, AR MicroSA",2024,Energy,431.0,40279.0,0.010700364954442761
C3214,"Marshall, MN MicroSA",2024,Energy,152.0,27526.0,0.005522051878224224
C1470,"Branson, MO MicroSA",2024,Pharmaceuticals,167.0,57267.0,0.0029161646323362495
C1998,"Dodge City, KS MicroSA",2024,Energy,257.0,36294.0,0.007081060230341103
C3082,"Lock Haven, PA MicroSA",2024,Semiconductors,0.0,25260.0,0.0
C1706,"Chillicothe, OH MicroSA",2024,Energy,404.0,59020.0,0.006845137241613013
C1438,"Boone, NC MicroSA",2024,Pharmaceuticals,0.0,50212.0,0.0
C1926,"Danville, VA MicroSA",2024,Semiconductors,0.0,75382.0,0.0
C2678,"Hutchinson, MN MicroSA",2024,Energy,272.0,31394.0,0.00866407593807734
C3810,"Picayune, MS MicroSA",2024,Energy,136.0,23258.0,0.005847450339668071
C4402,"Spirit Lake, IA MicroSA",2024,Energy,64.0,20017.0,0.003197282310036469
C1326,"Bedford, IN MicroSA",2024,Pharmaceuticals,0.0,27014.0,0.0
C2219,"Fayetteville, TN MicroSA",2024,Pharmaceuticals,0.0,20578.0,0.0
C2854,"Ketchikan, AK MicroSA",2024,Energy,0.0,14554.0,0.0
C4458,"Sterling, IL MicroSA",2024,Energy,42.0,42394.0,9.907062320139643E-4
C2282,"Fort Morgan, CO MicroSA",2024,Energy,433.0,26213.0,0.016518521344371113
C4822,"Weatherford, OK MicroSA",2024,Pharmaceuticals,80.0,29151.0,0.002744331240780762
C2278,"Fort Leonard Wood, MO MicroSA",2024,Pharmaceuticals,0.0,26646.0,0.0
C3558,"New Ulm, MN MicroSA",2024,Energy,328.0,26443.0,0.012404038876073062
C1154,"Appleton, WI MSA",2024,Energy,373.0,249684.0,0.0014938882747793211
C2219,"Fayetteville, TN MicroSA",2024,Energy,656.0,20578.0,0.03187870541354845
C2226,"Fergus Falls, MN MicroSA",2024,Energy,502.0,45820.0,0.010955914447839372
